Date,ID,Target
1/5/2015,234,8115
1/5/2015,235,3471
1/2/2015,236,3110
1/2/2015,237,1776
1/2/2015,238,3132
1/2/2015,239,8018
1/2/2015,240,3423
12/31/2014,241,3110
12/31/2014,242,1776
12/31/2014,243,3132
12/31/2014,244,8018
12/31/2014,245,92
12/31/2014,246,92
12/31/2014,247,3423
12/30/2014,248,3108
12/30/2014,249,1773
12/30/2014,250,3096
12/30/2014,251,7977
12/30/2014,252,3413
12/29/2014,253,3108
12/29/2014,254,1773
12/29/2014,255,3096
12/29/2014,256,7977
12/29/2014,257,3413
12/26/2014,258,3085
12/26/2014,259,1757
12/26/2014,260,3020
12/26/2014,261,7862
12/26/2014,262,3384
12/24/2014,263,3085
12/24/2014,264,1757
12/24/2014,265,3020
12/24/2014,266,7862
12/24/2014,267,3384
12/23/2014,268,3085
12/23/2014,269,1754
12/23/2014,270,2991
12/23/2014,271,7830
12/23/2014,272,3376
12/22/2014,273,3085
12/22/2014,274,1754
12/22/2014,275,2991
12/22/2014,276,7830
12/22/2014,277,3376
12/17/2014,278,2946
12/17/2014,279,1801
12/17/2014,280,3050
12/17/2014,281,7797
12/17/2014,282,185
12/17/2014,283,185
12/17/2014,284,3290
12/15/2014,285,2946
12/15/2014,286,1801
12/15/2014,287,3050
12/15/2014,288,7797
12/15/2014,289,3290
12/10/2014,290,2830
12/10/2014,291,1814
12/10/2014,292,3075
12/10/2014,293,7719
12/10/2014,294,225
12/10/2014,295,225
12/10/2014,296,3177
12/3/2014,297,2801
12/3/2014,298,1792
12/3/2014,299,3042
12/3/2014,300,7635
12/3/2014,301,278
12/3/2014,302,278
12/3/2014,303,3145
12/1/2014,304,2801
12/1/2014,305,1792
12/1/2014,306,3042
12/1/2014,307,7635
12/1/2014,308,3145
11/26/2014,309,2727
11/26/2014,310,1754
11/26/2014,311,2687
11/26/2014,312,7168
11/26/2014,313,319
11/26/2014,314,319
11/26/2014,315,3016
11/21/2014,316,2669
11/21/2014,317,1750
11/21/2014,318,2663
11/21/2014,319,7082
11/21/2014,320,2963
11/19/2014,321,2643
11/19/2014,322,1762
11/19/2014,323,2664
11/19/2014,324,7069
11/19/2014,325,340
11/19/2014,326,192
11/19/2014,327,532
11/19/2014,328,2964
11/14/2014,329,2562
11/14/2014,330,1716
11/14/2014,331,2600
11/14/2014,332,6878
11/14/2014,333,2812
11/12/2014,334,2553
11/12/2014,335,1687
11/12/2014,336,2582
11/12/2014,337,6822
11/12/2014,338,335
11/12/2014,339,131
11/12/2014,340,466
11/12/2014,341,2836
11/7/2014,342,2514
11/7/2014,343,1629
11/7/2014,344,2476
11/7/2014,345,6619
11/7/2014,346,2766
11/5/2014,347,2451
11/5/2014,348,1627
11/5/2014,349,2447
11/5/2014,350,6525
11/5/2014,351,19
11/5/2014,352,379
11/5/2014,353,398
11/5/2014,354,2697
10/31/2014,355,2515
10/31/2014,356,1540
10/31/2014,357,2480
10/31/2014,358,6535
10/31/2014,359,2413
10/29/2014,360,2515
10/29/2014,361,1540
10/29/2014,362,2480
10/29/2014,363,6535
10/29/2014,364,35
10/29/2014,365,363
10/29/2014,366,469
10/29/2014,367,867
10/29/2014,368,1
10/29/2014,369,24
10/29/2014,370,19
10/29/2014,371,13
10/29/2014,372,2413
10/25/2014,373,965
10/25/2014,374,2106
10/25/2014,375,1594
10/25/2014,376,4665
10/25/2014,377,1241
10/25/2014,378,803
10/25/2014,379,661
10/25/2014,380,2705
10/22/2014,381,965
10/22/2014,382,2106
10/22/2014,383,1594
10/22/2014,384,4665
10/22/2014,385,17
10/22/2014,386,185
10/22/2014,387,211
10/22/2014,388,413
10/22/2014,389,2
10/22/2014,390,9
10/22/2014,391,13
10/22/2014,392,9
10/22/2014,393,1241
10/22/2014,394,803
10/22/2014,395,661
10/22/2014,396,2705
10/17/2014,397,4262
10/17/2014,398,2484
