Date,ID,Target
1/19/2015,242,2873
1/19/2015,243,319
1/16/2015,244,2825
1/16/2015,245,2525
1/16/2015,246,288
1/16/2015,247,12
1/16/2015,248,1829
1/16/2015,249,1541
1/16/2015,250,288
1/15/2015,251,2817
1/15/2015,252,2522
1/15/2015,253,284
1/15/2015,254,11
1/15/2015,255,1821
1/15/2015,256,1537
1/15/2015,257,284
1/14/2015,258,2514
1/14/2015,259,284
1/14/2015,260,8
1/14/2015,261,2806
1/14/2015,262,230
1/14/2015,263,230
1/14/2015,264,1530
1/14/2015,265,284
1/14/2015,266,1814
1/13/2015,267,2799
1/13/2015,268,2508
1/13/2015,269,284
1/13/2015,270,7
1/13/2015,271,1807
1/13/2015,272,1523
1/13/2015,273,284
1/12/2015,274,2508
1/12/2015,275,284
1/12/2015,276,7
1/12/2015,277,1523
1/12/2015,278,284
1/12/2015,279,1807
1/12/2015,280,2799
1/9/2015,281,2493
1/9/2015,282,282
1/9/2015,283,18
1/9/2015,284,1515
1/9/2015,285,282
1/9/2015,286,1797
1/9/2015,287,2793
1/8/2015,288,2477
1/8/2015,289,282
1/8/2015,290,17
1/8/2015,291,1504
1/8/2015,292,282
1/8/2015,293,1786
1/8/2015,294,2776
1/7/2015,295,2471
1/7/2015,296,282
1/7/2015,297,22
1/7/2015,298,2775
1/7/2015,299,1499
1/7/2015,300,282
1/7/2015,301,100
1/7/2015,302,1781
1/7/2015,303,344
1/7/2015,304,344
1/6/2015,305,2471
1/6/2015,306,282
1/6/2015,307,22
1/6/2015,308,2775
1/6/2015,309,1499
1/6/2015,310,282
1/6/2015,311,100
1/6/2015,312,1781
1/5/2015,313,2465
1/5/2015,314,280
1/5/2015,315,26
1/5/2015,316,2769
1/5/2015,317,1488
1/5/2015,318,280
1/5/2015,319,100
1/5/2015,320,1767
1/2/2015,321,2435
1/2/2015,322,276
1/2/2015,323,19
1/2/2015,324,2730
1/2/2015,325,1463
1/2/2015,326,276
1/2/2015,327,100
1/2/2015,328,1739
12/31/2014,329,2397
12/31/2014,330,276
12/31/2014,331,34
12/31/2014,332,2707
12/31/2014,333,346
12/31/2014,334,346
12/31/2014,335,1433
12/31/2014,336,276
12/31/2014,337,100
12/31/2014,338,1709
12/30/2014,339,2397
12/30/2014,340,275
12/30/2014,341,34
12/30/2014,342,2706
12/30/2014,343,1433
12/30/2014,344,275
12/30/2014,345,100
12/30/2014,346,1708
12/29/2014,347,2384
12/29/2014,348,275
12/29/2014,349,36
12/29/2014,350,2695
12/29/2014,351,1422
12/29/2014,352,275
12/29/2014,353,100
12/29/2014,354,1697
12/26/2014,355,2342
12/26/2014,356,269
12/26/2014,357,19
12/26/2014,358,2630
12/26/2014,359,1385
12/26/2014,360,269
12/26/2014,361,100
12/26/2014,362,1654
12/24/2014,363,2284
12/24/2014,364,263
12/24/2014,365,50
12/24/2014,366,2597
12/24/2014,367,1344
12/24/2014,368,263
12/24/2014,369,100
12/24/2014,370,1607
12/23/2014,371,2284
12/23/2014,372,263
12/23/2014,373,50
12/23/2014,374,2597
12/23/2014,375,1344
12/23/2014,376,263
12/23/2014,377,100
12/23/2014,378,1607
12/22/2014,379,2259
12/22/2014,380,263
12/22/2014,381,49
12/22/2014,382,2571
12/22/2014,383,1323
12/22/2014,384,263
12/22/2014,385,100
12/22/2014,386,1586
12/17/2014,387,2127
12/17/2014,388,263
12/17/2014,389,26
12/17/2014,390,2416
12/17/2014,391,249
12/17/2014,392,249
12/17/2014,393,1262
12/17/2014,394,263
12/17/2014,395,100
12/17/2014,396,1525
12/15/2014,397,2115
12/15/2014,398,263
12/15/2014,399,16
12/15/2014,400,2394
12/15/2014,401,1255
12/15/2014,402,263
12/15/2014,403,100
12/15/2014,404,1518
12/10/2014,405,2051
12/10/2014,406,221
12/10/2014,407,20
12/10/2014,408,2292
12/10/2014,409,321
12/10/2014,410,321
12/10/2014,411,1207
12/10/2014,412,221
12/10/2014,413,100
12/10/2014,414,1428
12/3/2014,415,1929
12/3/2014,416,210
12/3/2014,417,25
12/3/2014,418,2164
12/3/2014,419,306
12/3/2014,420,306
12/3/2014,421,1117
12/3/2014,422,210
12/3/2014,423,100
12/3/2014,424,1327
12/1/2014,425,1921
12/1/2014,426,210
12/1/2014,427,24
12/1/2014,428,2155
12/1/2014,429,1102
12/1/2014,430,210
12/1/2014,431,100
12/1/2014,432,1312
11/26/2014,433,1850
11/26/2014,434,210
11/26/2014,435,74
11/26/2014,436,2134
11/26/2014,437,374
11/26/2014,438,374
11/26/2014,439,1050
11/26/2014,440,210
11/26/2014,441,100
11/26/2014,442,1260
11/21/2014,443,1745
11/21/2014,444,216
11/21/2014,445,86
11/21/2014,446,2047
11/21/2014,447,998
11/21/2014,448,216
11/21/2014,449,100
11/21/2014,450,1214
11/19/2014,451,1698
11/19/2014,452,210
11/19/2014,453,63
11/19/2014,454,1971
11/19/2014,455,308
11/19/2014,456,7
11/19/2014,457,315
11/19/2014,458,982
11/19/2014,459,210
11/19/2014,460,100
11/19/2014,461,1192
11/14/2014,462,1647
11/14/2014,463,208
11/14/2014,464,64
11/14/2014,465,1919
11/14/2014,466,958
11/14/2014,467,208
11/14/2014,468,100
11/14/2014,469,1166
11/12/2014,470,1612
11/12/2014,471,208
11/12/2014,472,58
11/12/2014,473,1878
11/12/2014,474,313
11/12/2014,475,12
11/12/2014,476,325
11/12/2014,477,934
11/12/2014,478,208
11/12/2014,479,100
11/12/2014,480,1142
11/7/2014,481,1479
11/7/2014,482,204
11/7/2014,483,77
11/7/2014,484,1760
11/7/2014,485,850
11/7/2014,486,204
11/7/2014,487,100
11/7/2014,488,1054
11/5/2014,489,1457
11/5/2014,490,204
11/5/2014,491,70
11/5/2014,492,1731
11/5/2014,493,247
11/5/2014,494,9
11/5/2014,495,256
11/5/2014,496,837
11/5/2014,497,204
11/5/2014,498,100
11/5/2014,499,1041
10/31/2014,500,1409
10/31/2014,501,204
10/31/2014,502,54
10/31/2014,503,1667
10/31/2014,504,1018
10/29/2014,505,1391
10/29/2014,506,199
10/29/2014,507,316
10/29/2014,508,1906
10/29/2014,509,332
10/29/2014,510,19
10/29/2014,511,315
10/29/2014,512,666
10/29/2014,513,24
10/29/2014,514,10
10/29/2014,515,100
10/29/2014,516,35
10/29/2014,517,997
10/25/2014,518,1312
10/25/2014,519,194
10/25/2014,520,47
10/25/2014,521,1553
10/25/2014,522,732
10/25/2014,523,194
10/25/2014,524,100
10/25/2014,525,926
10/22/2014,526,1289
10/22/2014,527,193
10/22/2014,528,58
10/22/2014,529,1540
10/22/2014,530,106
10/22/2014,531,250
10/22/2014,532,100
10/22/2014,533,109
10/22/2014,534,8
10/22/2014,535,200
10/22/2014,536,100
10/22/2014,537,7
10/22/2014,538,710
10/22/2014,539,193
10/22/2014,540,150
10/22/2014,541,904
10/17/2014,542,1217
10/17/2014,543,191
10/17/2014,544,111
10/17/2014,545,1519
10/17/2014,546,671
10/17/2014,547,191
10/17/2014,548,100
10/17/2014,549,862
